Time after synchronization (s),ADC I on primary,ADC Q on primary
0.000111150,496,496
0.000111160,988,988
0.000111170,992,992
0.000111180,1004,1004
0.000111190,1020,1020
0.000111200,1220,1220
0.000111210,784,784
0.000111220,644,644
0.000111230,844,844
0.000111240,632,632
0.000111250,568,568
0.000111260,692,692
0.000111270,1068,1068
0.000111280,692,692
0.000111290,884,884
0.000111300,968,968
0.000111310,768,768
0.000111320,660,660
0.000111330,776,776
0.000111340,496,496
0.000111350,1032,1032
0.000111360,868,868
0.000111370,1128,1128
0.000111380,1032,1032
0.000111390,704,704
0.000111400,820,820
0.000111410,1144,1144
0.000111420,856,856
0.000111430,720,720
0.000111440,764,764
0.000111450,800,800
0.000111460,764,764
0.000111470,872,872
0.000111480,984,984
0.000111490,1068,1068
0.000111500,700,700
0.000111510,888,888
0.000111520,996,996
0.000111530,772,772
0.000111540,1120,1120
0.000111550,776,776
0.000111560,860,860
0.000111570,868,868
0.000111580,768,768
0.000111590,1192,1192
0.000111600,952,952
0.000111610,576,576
0.000111620,724,724
0.000111630,752,752
0.000111640,1032,1032
0.000111650,1000,1000
0.000111660,452,452
0.000111670,752,752
0.000111680,876,876
0.000111690,768,768
0.000111700,504,504
0.000111710,828,828
0.000111720,824,824
0.000111730,780,780
0.000111740,888,888
0.000111750,1104,1104
0.000111760,948,948
0.000111770,456,456
0.000111780,1116,1116
0.000111790,1076,1076
0.000111800,684,684
0.000111810,876,876
0.000111820,908,908
0.000111830,1396,1396
0.000111840,928,928
0.000111850,1004,1004
0.000111860,1244,1244
0.000111870,1160,1160
0.000111880,724,724
0.000111890,1008,1008
0.000111900,744,744
0.000111910,984,984
0.000111920,528,528
0.000111930,1140,1140
0.000111940,1056,1056
0.000111950,732,732
0.000111960,608,608
0.000111970,1172,1172
0.000111980,1032,1032
0.000111990,1000,1000
0.000112000,856,856
0.000112010,720,720
0.000112020,1056,1056
0.000112030,852,852
0.000112040,1016,1016
0.000112050,1284,1284
0.000112060,812,812
0.000112070,604,604
0.000112080,864,864
0.000112090,504,504
0.000112100,740,740
0.000112110,1144,1144
0.000112120,904,904
0.000112130,1224,1224
0.000112140,1048,1048
0.000112150,916,916
0.000112160,1072,1072
0.000112170,692,692
0.000112180,880,880
0.000112190,932,932
0.000112200,868,868
0.000112210,320,320
0.000112220,924,924
0.000112230,1044,1044
0.000112240,952,952
0.000112250,1532,1532
0.000112260,684,684
0.000112270,872,872
0.000112280,980,980
0.000112290,888,888
0.000112300,908,908
0.000112310,856,856
0.000112320,536,536
0.000112330,732,732
0.000112340,820,820
0.000112350,652,652
0.000112360,684,684
0.000112370,560,560
0.000112380,976,976
0.000112390,936,936
0.000112400,892,892
0.000112410,1028,1028
0.000112420,692,692
0.000112430,752,752
0.000112440,924,924
0.000112450,748,748
0.000112460,844,844
0.000112470,872,872
0.000112480,1016,1016
0.000112490,1128,1128
0.000112500,556,556
0.000112510,1052,1052
0.000112520,940,940
0.000112530,880,880
0.000112540,692,692
0.000112550,592,592
0.000112560,980,980
0.000112570,972,972
0.000112580,636,636
0.000112590,1148,1148
0.000112600,948,948
0.000112610,1144,1144
0.000112620,912,912
0.000112630,816,816
0.000112640,976,976
0.000112650,948,948
0.000112660,700,700
0.000112670,724,724
0.000112680,1000,1000
0.000112690,1056,1056
0.000112700,896,896
0.000112710,636,636
0.000112720,1148,1148
0.000112730,948,948
0.000112740,804,804
0.000112750,1008,1008
0.000112760,788,788
0.000112770,664,664
0.000112780,900,900
0.000112790,756,756
0.000112800,676,676
0.000112810,1168,1168
0.000112820,808,808
0.000112830,868,868
0.000112840,1040,1040
0.000112850,1144,1144
0.000112860,740,740
0.000112870,1184,1184
0.000112880,860,860
0.000112890,928,928
0.000112900,1088,1088
0.000112910,880,880
0.000112920,1060,1060
0.000112930,984,984
0.000112940,880,880
0.000112950,660,660
0.000112960,1092,1092
0.000112970,852,852
0.000112980,884,884
0.000112990,780,780
0.000113000,980,980
0.000113010,784,784
0.000113020,968,968
0.000113030,804,804
0.000113040,864,864
0.000113050,1012,1012
0.000113060,1028,1028
0.000113070,712,712
0.000113080,964,964
0.000113090,1100,1100
0.000113100,632,632
0.000113110,1252,1252
0.000113120,760,760
0.000113130,640,640
0.000113140,744,744
0.000113150,1052,1052
0.000113160,1048,1048
0.000113170,980,980
0.000113180,904,904
0.000113190,680,680
0.000113200,972,972
0.000113210,620,620
0.000113220,984,984
0.000113230,652,652
0.000113240,836,836
0.000113250,552,552
0.000113260,896,896
0.000113270,688,688
0.000113280,752,752
0.000113290,912,912
0.000113300,948,948
0.000113310,568,568
0.000113320,780,780
0.000113330,768,768
0.000113340,1072,1072
0.000113350,624,624
0.000113360,372,372
0.000113370,504,504
0.000113380,744,744
0.000113390,1160,1160
0.000113400,736,736
0.000113410,676,676
0.000113420,880,880
0.000113430,676,676
0.000113440,776,776
0.000113450,1316,1316
0.000113460,856,856
0.000113470,748,748
0.000113480,1264,1264
0.000113490,724,724
0.000113500,936,936
0.000113510,1220,1220
0.000113520,884,884
0.000113530,1068,1068
0.000113540,952,952
0.000113550,780,780
0.000113560,988,988
0.000113570,744,744
0.000113580,636,636
0.000113590,516,516
0.000113600,1152,1152
0.000113610,1080,1080
0.000113620,796,796
0.000113630,932,932
0.000113640,656,656
0.000113650,792,792
0.000113660,1256,1256
0.000113670,892,892
0.000113680,1200,1200
0.000113690,984,984
0.000113700,1100,1100
0.000113710,960,960
0.000113720,1052,1052
0.000113730,644,644
0.000113740,704,704
0.000113750,1036,1036
0.000113760,832,832
0.000113770,960,960
0.000113780,952,952
0.000113790,896,896
0.000113800,816,816
0.000113810,1092,1092
0.000113820,684,684
0.000113830,900,900
0.000113840,748,748
0.000113850,928,928
0.000113860,772,772
0.000113870,968,968
0.000113880,768,768
0.000113890,788,788
0.000113900,1172,1172
0.000113910,692,692
0.000113920,812,812
0.000113930,848,848
0.000113940,1128,1128
0.000113950,812,812
0.000113960,928,928
0.000113970,912,912
0.000113980,1012,1012
0.000113990,900,900
0.000114000,884,884
0.000114010,1056,1056
0.000114020,1236,1236
0.000114030,1028,1028
0.000114040,952,952
0.000114050,356,356
0.000114060,668,668
0.000114070,720,720
0.000114080,704,704
0.000114090,904,904
0.000114100,732,732
0.000114110,864,864
0.000114120,720,720
0.000114130,888,888
0.000114140,692,692
0.000114150,1120,1120
0.000114160,916,916
0.000114170,1032,1032
0.000114180,860,860
0.000114190,748,748
0.000114200,764,764
0.000114210,732,732
0.000114220,1056,1056
0.000114230,824,824
0.000114240,852,852
0.000114250,764,764
0.000114260,1052,1052
0.000114270,700,700
0.000114280,796,796
0.000114290,1016,1016
0.000114300,1044,1044
0.000114310,1036,1036
0.000114320,1180,1180
0.000114330,732,732
0.000114340,1112,1112
0.000114350,696,696
0.000114360,1400,1400
0.000114370,948,948
0.000114380,1124,1124
0.000114390,752,752
0.000114400,624,624
0.000114410,848,848
0.000114420,768,768
0.000114430,788,788
0.000114440,912,912
0.000114450,776,776
0.000114460,804,804
0.000114470,720,720
0.000114480,784,784
0.000114490,780,780
0.000114500,924,924
0.000114510,568,568
0.000114520,964,964
0.000114530,1104,1104
0.000114540,972,972
0.000114550,840,840
0.000114560,1064,1064
0.000114570,924,924
0.000114580,1028,1028
0.000114590,836,836
0.000114600,992,992
0.000114610,508,508
0.000114620,812,812
0.000114630,688,688
0.000114640,876,876
0.000114650,1028,1028
0.000114660,776,776
0.000114670,976,976
0.000114680,776,776
0.000114690,848,848
0.000114700,1148,1148
0.000114710,772,772
0.000114720,696,696
0.000114730,940,940
0.000114740,796,796
0.000114750,668,668
0.000114760,1132,1132
0.000114770,1164,1164
0.000114780,936,936
0.000114790,664,664
0.000114800,964,964
0.000114810,1104,1104
0.000114820,836,836
0.000114830,716,716
0.000114840,720,720
0.000114850,604,604
0.000114860,520,520
0.000114870,1012,1012
0.000114880,880,880
0.000114890,632,632
0.000114900,1124,1124
0.000114910,1048,1048
0.000114920,1148,1148
0.000114930,1332,1332
0.000114940,728,728
0.000114950,1028,1028
0.000114960,948,948
0.000114970,688,688
0.000114980,1272,1272
0.000114990,880,880
0.000115000,664,664
0.000115010,808,808
0.000115020,820,820
0.000115030,884,884
0.000115040,836,836
0.000115050,936,936
0.000115060,1092,1092
0.000115070,964,964
0.000115080,984,984
0.000115090,824,824
0.000115100,732,732
0.000115110,928,928
0.000115120,816,816
0.000115130,1172,1172
0.000115140,696,696
0.000115150,624,624
0.000115160,1052,1052
0.000115170,900,900
0.000115180,952,952
0.000115190,868,868
0.000115200,832,832
0.000115210,968,968
0.000115220,412,412
0.000115230,876,876
0.000115240,716,716
0.000115250,1104,1104
0.000115260,848,848
0.000115270,864,864
0.000115280,856,856
0.000115290,936,936
0.000115300,904,904
0.000115310,860,860
0.000115320,1072,1072
0.000115330,464,464
0.000115340,772,772
0.000115350,484,484
0.000115360,576,576
0.000115370,828,828
0.000115380,924,924
0.000115390,856,856
0.000115400,904,904
0.000115410,540,540
0.000115420,680,680
0.000115430,976,976
0.000115440,688,688
0.000115450,1172,1172
0.000115460,820,820
0.000115470,888,888
0.000115480,732,732
0.000115490,692,692
0.000115500,940,940
0.000115510,712,712
0.000115520,1060,1060
0.000115530,720,720
0.000115540,840,840
0.000115550,740,740
0.000115560,680,680
0.000115570,1156,1156
0.000115580,1036,1036
0.000115590,648,648
0.000115600,972,972
0.000115610,544,544
0.000115620,640,640
0.000115630,1128,1128
0.000115640,884,884
0.000115650,836,836
0.000115660,776,776
0.000115670,684,684
0.000115680,1208,1208
0.000115690,1124,1124
0.000115700,972,972
0.000115710,1000,1000
0.000115720,840,840
0.000115730,208,208
0.000115740,932,932
0.000115750,948,948
0.000115760,856,856
0.000115770,944,944
0.000115780,912,912
0.000115790,1104,1104
0.000115800,916,916
0.000115810,1360,1360
0.000115820,1040,1040
0.000115830,876,876
0.000115840,756,756
0.000115850,984,984
0.000115860,836,836
0.000115870,1000,1000
0.000115880,812,812
0.000115890,696,696
0.000115900,1180,1180
0.000115910,1080,1080
0.000115920,952,952
0.000115930,592,592
0.000115940,1256,1256
0.000115950,908,908
0.000115960,876,876
0.000115970,756,756
0.000115980,800,800
0.000115990,844,844
0.000116000,744,744
0.000116010,696,696
0.000116020,648,648
0.000116030,1024,1024
0.000116040,572,572
0.000116050,752,752
0.000116060,920,920
0.000116070,1204,1204
0.000116080,816,816
0.000116090,964,964
0.000116100,1084,1084
0.000116110,1128,1128
0.000116120,808,808
0.000116130,944,944
0.000116140,968,968
0.000116150,716,716
0.000116160,1052,1052
0.000116170,852,852
0.000116180,944,944
0.000116190,864,864
0.000116200,964,964
0.000116210,956,956
0.000116220,1160,1160
0.000116230,872,872
0.000116240,764,764
0.000116250,1000,1000
0.000116260,536,536
0.000116270,1000,1000
0.000116280,864,864
0.000116290,820,820
0.000116300,804,804
0.000116310,1336,1336
0.000116320,560,560
0.000116330,928,928
0.000116340,520,520
0.000116350,1104,1104
0.000116360,912,912
0.000116370,1488,1488
0.000116380,1248,1248
0.000116390,1036,1036
0.000116400,1120,1120
0.000116410,1108,1108
0.000116420,724,724
0.000116430,876,876
0.000116440,920,920
0.000116450,1168,1168
0.000116460,972,972
0.000116470,768,768
0.000116480,964,964
0.000116490,1108,1108
0.000116500,1100,1100
0.000116510,744,744
0.000116520,928,928
0.000116530,776,776
0.000116540,1016,1016
0.000116550,796,796
0.000116560,1240,1240
0.000116570,1092,1092
0.000116580,908,908
0.000116590,1244,1244
0.000116600,884,884
0.000116610,612,612
0.000116620,884,884
0.000116630,1004,1004
0.000116640,868,868
0.000116650,784,784
0.000116660,760,760
0.000116670,792,792
0.000116680,920,920
0.000116690,1268,1268
0.000116700,872,872
0.000116710,920,920
0.000116720,888,888
0.000116730,772,772
0.000116740,848,848
0.000116750,556,556
0.000116760,624,624
0.000116770,816,816
0.000116780,828,828
0.000116790,968,968
0.000116800,780,780
0.000116810,588,588
0.000116820,1028,1028
0.000116830,912,912
0.000116840,952,952
0.000116850,608,608
0.000116860,672,672
0.000116870,1140,1140
0.000116880,968,968
0.000116890,1396,1396
0.000116900,668,668
0.000116910,1044,1044
0.000116920,1008,1008
0.000116930,1180,1180
0.000116940,840,840
0.000116950,816,816
0.000116960,872,872
0.000116970,868,868
0.000116980,1312,1312
0.000116990,940,940
0.000117000,536,536
0.000117010,896,896
0.000117020,1100,1100
0.000117030,848,848
0.000117040,1040,1040
0.000117050,664,664
0.000117060,660,660
0.000117070,1044,1044
0.000117080,768,768
0.000117090,344,344
0.000117100,744,744
0.000117110,968,968
0.000117120,668,668
0.000117130,1152,1152
0.000117140,900,900
0.000117150,784,784
0.000117160,1096,1096
0.000117170,716,716
0.000117180,544,544
0.000117190,980,980
0.000117200,756,756
0.000117210,848,848
0.000117220,956,956
0.000117230,1068,1068
0.000117240,1068,1068
0.000117250,1020,1020
0.000117260,1248,1248
0.000117270,896,896
0.000117280,1156,1156
0.000117290,616,616
0.000117300,352,352
0.000117310,768,768
0.000117320,944,944
0.000117330,1028,1028
0.000117340,1060,1060
0.000117350,904,904
0.000117360,732,732
0.000117370,936,936
0.000117380,1028,1028
0.000117390,792,792
0.000117400,1168,1168
0.000117410,860,860
0.000117420,1108,1108
0.000117430,700,700
0.000117440,764,764
0.000117450,884,884
0.000117460,688,688
0.000117470,732,732
0.000117480,868,868
0.000117490,644,644
0.000117500,764,764
0.000117510,924,924
0.000117520,756,756
0.000117530,1060,1060
0.000117540,1024,1024
0.000117550,940,940
0.000117560,1040,1040
0.000117570,912,912
0.000117580,600,600
0.000117590,1256,1256
0.000117600,912,912
0.000117610,836,836
0.000117620,1020,1020
0.000117630,516,516
0.000117640,1092,1092
0.000117650,960,960
0.000117660,784,784
0.000117670,772,772
0.000117680,864,864
0.000117690,772,772
0.000117700,952,952
0.000117710,992,992
0.000117720,748,748
0.000117730,852,852
0.000117740,724,724
0.000117750,992,992
0.000117760,1316,1316
0.000117770,1048,1048
0.000117780,848,848
0.000117790,908,908
0.000117800,848,848
0.000117810,920,920
0.000117820,800,800
0.000117830,864,864
0.000117840,956,956
0.000117850,948,948
0.000117860,516,516
0.000117870,1216,1216
0.000117880,944,944
0.000117890,680,680
0.000117900,912,912
0.000117910,1108,1108
0.000117920,1064,1064
0.000117930,1000,1000
0.000117940,1124,1124
0.000117950,1020,1020
0.000117960,660,660
0.000117970,856,856
0.000117980,1048,1048
0.000117990,756,756
0.000118000,584,584
0.000118010,680,680
0.000118020,1016,1016
0.000118030,900,900
0.000118040,1132,1132
0.000118050,1124,1124
0.000118060,620,620
0.000118070,1464,1464
0.000118080,792,792
0.000118090,836,836
0.000118100,872,872
0.000118110,1208,1208
0.000118120,968,968
0.000118130,1192,1192
0.000118140,1112,1112
0.000118150,1048,1048
0.000118160,508,508
0.000118170,836,836
0.000118180,1044,1044
0.000118190,780,780
0.000118200,932,932
0.000118210,820,820
0.000118220,172,172
0.000118230,1224,1224
0.000118240,444,444
0.000118250,1316,1316
0.000118260,956,956
0.000118270,524,524
0.000118280,820,820
0.000118290,876,876
0.000118300,976,976
0.000118310,1012,1012
0.000118320,712,712
0.000118330,1052,1052
0.000118340,952,952
0.000118350,732,732
0.000118360,1112,1112
0.000118370,888,888
0.000118380,1228,1228
0.000118390,1028,1028
0.000118400,892,892
0.000118410,1136,1136
0.000118420,708,708
0.000118430,516,516
0.000118440,1096,1096
0.000118450,1180,1180
0.000118460,684,684
0.000118470,1260,1260
0.000118480,904,904
0.000118490,908,908
0.000118500,1380,1380
0.000118510,848,848
0.000118520,1012,1012
0.000118530,868,868
0.000118540,1168,1168
0.000118550,860,860
0.000118560,424,424
0.000118570,712,712
0.000118580,820,820
0.000118590,924,924
0.000118600,748,748
0.000118610,1148,1148
0.000118620,720,720
0.000118630,1100,1100
0.000118640,1000,1000
0.000118650,564,564
0.000118660,748,748
0.000118670,804,804
0.000118680,836,836
0.000118690,1144,1144
0.000118700,848,848
0.000118710,896,896
0.000118720,856,856
0.000118730,940,940
0.000118740,1024,1024
0.000118750,840,840
0.000118760,812,812
0.000118770,780,780
0.000118780,752,752
0.000118790,984,984
0.000118800,828,828
0.000118810,992,992
0.000118820,1004,1004
0.000118830,1060,1060
0.000118840,988,988
0.000118850,600,600
0.000118860,736,736
0.000118870,748,748
0.000118880,976,976
0.000118890,1128,1128
0.000118900,1204,1204
0.000118910,788,788
0.000118920,792,792
0.000118930,992,992
0.000118940,716,716
0.000118950,1152,1152
0.000118960,752,752
0.000118970,764,764
0.000118980,1076,1076
0.000118990,596,596
0.000119000,656,656
0.000119010,756,756
0.000119020,1036,1036
0.000119030,900,900
0.000119040,812,812
0.000119050,748,748
0.000119060,652,652
0.000119070,720,720
0.000119080,776,776
0.000119090,612,612
0.000119100,604,604
0.000119110,604,604
0.000119120,1100,1100
0.000119130,672,672
0.000119140,820,820
0.000119150,740,740
0.000119160,744,744
0.000119170,912,912
0.000119180,808,808
0.000119190,1064,1064
0.000119200,1128,1128
0.000119210,676,676
0.000119220,952,952
0.000119230,684,684
0.000119240,716,716
0.000119250,1152,1152
0.000119260,800,800
0.000119270,960,960
0.000119280,688,688
0.000119290,840,840
0.000119300,876,876
0.000119310,1056,1056
0.000119320,724,724
0.000119330,808,808
0.000119340,816,816
0.000119350,1084,1084
0.000119360,1172,1172
0.000119370,732,732
0.000119380,1116,1116
0.000119390,1052,1052
0.000119400,1160,1160
0.000119410,616,616
0.000119420,548,548
0.000119430,800,800
0.000119440,752,752
0.000119450,632,632
0.000119460,820,820
0.000119470,1124,1124
0.000119480,980,980
0.000119490,820,820
0.000119500,760,760
0.000119510,980,980
0.000119520,884,884
0.000119530,744,744
0.000119540,1184,1184
0.000119550,948,948
0.000119560,736,736
0.000119570,552,552
0.000119580,848,848
0.000119590,796,796
0.000119600,884,884
0.000119610,724,724
0.000119620,680,680
0.000119630,868,868
0.000119640,508,508
0.000119650,884,884
0.000119660,776,776
0.000119670,920,920
0.000119680,944,944
0.000119690,660,660
0.000119700,840,840
0.000119710,612,612
0.000119720,756,756
0.000119730,716,716
0.000119740,1084,1084
0.000119750,828,828
0.000119760,548,548
0.000119770,1120,1120
0.000119780,1128,1128
0.000119790,984,984
0.000119800,1196,1196
0.000119810,1112,1112
0.000119820,1000,1000
0.000119830,1024,1024
0.000119840,820,820
0.000119850,664,664
0.000119860,880,880
0.000119870,764,764
0.000119880,884,884
0.000119890,928,928
0.000119900,988,988
0.000119910,708,708
0.000119920,1012,1012
0.000119930,1068,1068
0.000119940,456,456
0.000119950,840,840
0.000119960,1176,1176
0.000119970,960,960
0.000119980,992,992
0.000119990,872,872
0.000120000,964,964
0.000120010,648,648
0.000120020,724,724
0.000120030,1072,1072
0.000120040,948,948
0.000120050,792,792
0.000120060,832,832
0.000120070,836,836
0.000120080,1056,1056
0.000120090,856,856
0.000120100,820,820
0.000120110,264,264
0.000120120,664,664
0.000120130,740,740
0.000120140,732,732
0.000120150,836,836
0.000120160,528,528
0.000120170,856,856
0.000120180,844,844
0.000120190,664,664
0.000120200,1236,1236
0.000120210,1080,1080
0.000120220,1084,1084
0.000120230,592,592
0.000120240,776,776
0.000120250,696,696
0.000120260,852,852
0.000120270,648,648
0.000120280,1056,1056
0.000120290,944,944
0.000120300,908,908
0.000120310,988,988
0.000120320,868,868
0.000120330,888,888
0.000120340,892,892
0.000120350,1056,1056
0.000120360,584,584
0.000120370,988,988
0.000120380,1008,1008
0.000120390,824,824
0.000120400,464,464
0.000120410,548,548
0.000120420,904,904
0.000120430,1104,1104
0.000120440,612,612
0.000120450,764,764
0.000120460,828,828
0.000120470,720,720
0.000120480,920,920
0.000120490,668,668
0.000120500,1240,1240
0.000120510,824,824
0.000120520,660,660
0.000120530,1012,1012
0.000120540,936,936
0.000120550,896,896
0.000120560,748,748
0.000120570,912,912
0.000120580,1004,1004
0.000120590,920,920
0.000120600,808,808
0.000120610,872,872
0.000120620,1248,1248
0.000120630,936,936
0.000120640,1000,1000
0.000120650,664,664
0.000120660,892,892
0.000120670,1008,1008
0.000120680,1048,1048
0.000120690,896,896
0.000120700,520,520
0.000120710,944,944
0.000120720,648,648
0.000120730,1076,1076
0.000120740,736,736
0.000120750,1044,1044
0.000120760,844,844
0.000120770,680,680
0.000120780,1084,1084
0.000120790,1096,1096
0.000120800,740,740
0.000120810,1092,1092
0.000120820,712,712
0.000120830,692,692
0.000120840,1168,1168
0.000120850,1080,1080
0.000120860,896,896
0.000120870,936,936
0.000120880,788,788
0.000120890,1140,1140
0.000120900,832,832
0.000120910,860,860
0.000120920,1224,1224
0.000120930,616,616
0.000120940,876,876
0.000120950,792,792
0.000120960,1036,1036
0.000120970,1004,1004
0.000120980,752,752
0.000120990,700,700
0.000121000,1004,1004
0.000121010,812,812
0.000121020,984,984
0.000121030,584,584
0.000121040,1000,1000
0.000121050,1020,1020
0.000121060,784,784
0.000121070,1032,1032
0.000121080,740,740
0.000121090,764,764
0.000121100,336,336
0.000121110,800,800
0.000121120,856,856
0.000121130,668,668
0.000121140,792,792
0.000121150,824,824
0.000121160,732,732
0.000121170,1024,1024
0.000121180,968,968
0.000121190,840,840
0.000121200,988,988
0.000121210,788,788
0.000121220,928,928
0.000121230,400,400
0.000121240,988,988
0.000121250,884,884
0.000121260,788,788
0.000121270,892,892
0.000121280,980,980
0.000121290,876,876
0.000121300,1344,1344
0.000121310,912,912
0.000121320,684,684
0.000121330,672,672
0.000121340,1000,1000
0.000121350,972,972
0.000121360,804,804
0.000121370,976,976
0.000121380,1104,1104
0.000121390,1208,1208
0.000121400,684,684
0.000121410,856,856
0.000121420,844,844
0.000121430,908,908
0.000121440,856,856
0.000121450,700,700
0.000121460,848,848
0.000121470,676,676
0.000121480,648,648
0.000121490,1180,1180
0.000121500,960,960
0.000121510,456,456
0.000121520,804,804
0.000121530,944,944
0.000121540,780,780
0.000121550,568,568
0.000121560,864,864
0.000121570,948,948
0.000121580,696,696
0.000121590,1016,1016
0.000121600,788,788
0.000121610,892,892
0.000121620,580,580
0.000121630,948,948
0.000121640,992,992
0.000121650,924,924
0.000121660,836,836
0.000121670,1140,1140
0.000121680,968,968
0.000121690,968,968
0.000121700,840,840
0.000121710,916,916
0.000121720,1020,1020
0.000121730,744,744
0.000121740,800,800
0.000121750,756,756
0.000121760,820,820
0.000121770,800,800
0.000121780,812,812
0.000121790,1028,1028
0.000121800,840,840
0.000121810,1072,1072
0.000121820,1120,1120
0.000121830,1052,1052
0.000121840,780,780
0.000121850,1080,1080
0.000121860,564,564
0.000121870,832,832
0.000121880,680,680
0.000121890,772,772
0.000121900,1228,1228
0.000121910,568,568
0.000121920,636,636
0.000121930,888,888
0.000121940,1020,1020
0.000121950,1300,1300
0.000121960,900,900
0.000121970,708,708
0.000121980,1080,1080
0.000121990,948,948
0.000122000,1240,1240
0.000122010,1180,1180
0.000122020,1064,1064
0.000122030,776,776
0.000122040,908,908
0.000122050,996,996
0.000122060,776,776
0.000122070,932,932
0.000122080,972,972
0.000122090,1332,1332
0.000122100,828,828
0.000122110,1212,1212
0.000122120,652,652
0.000122130,984,984
0.000122140,876,876
0.000122150,908,908
0.000122160,576,576
0.000122170,832,832
0.000122180,964,964
0.000122190,976,976
0.000122200,992,992
0.000122210,1036,1036
0.000122220,992,992
0.000122230,708,708
0.000122240,860,860
0.000122250,612,612
0.000122260,860,860
0.000122270,964,964
0.000122280,1072,1072
0.000122290,788,788
0.000122300,980,980
0.000122310,936,936
0.000122320,836,836
0.000122330,864,864
0.000122340,972,972
0.000122350,804,804
0.000122360,896,896
0.000122370,1036,1036
0.000122380,648,648
0.000122390,988,988
0.000122400,980,980
0.000122410,876,876
0.000122420,832,832
0.000122430,632,632
0.000122440,648,648
0.000122450,504,504
0.000122460,1208,1208
0.000122470,904,904
0.000122480,896,896
0.000122490,668,668
0.000122500,444,444
0.000122510,860,860
0.000122520,596,596
0.000122530,1092,1092
0.000122540,824,824
0.000122550,1032,1032
0.000122560,856,856
0.000122570,1000,1000
0.000122580,1008,1008
0.000122590,808,808
0.000122600,780,780
0.000122610,1144,1144
0.000122620,1020,1020
0.000122630,652,652
0.000122640,1056,1056
0.000122650,932,932
0.000122660,1080,1080
0.000122670,844,844
0.000122680,648,648
0.000122690,792,792
0.000122700,948,948
0.000122710,848,848
0.000122720,1240,1240
0.000122730,668,668
0.000122740,976,976
0.000122750,968,968
0.000122760,908,908
0.000122770,816,816
0.000122780,888,888
0.000122790,796,796
0.000122800,564,564
0.000122810,936,936
0.000122820,680,680
0.000122830,944,944
0.000122840,684,684
0.000122850,896,896
0.000122860,864,864
0.000122870,588,588
0.000122880,640,640
0.000122890,1124,1124
0.000122900,1064,1064
0.000122910,972,972
0.000122920,832,832
0.000122930,744,744
0.000122940,848,848
0.000122950,840,840
0.000122960,1076,1076
0.000122970,968,968
0.000122980,872,872
0.000122990,1000,1000
0.000123000,660,660
0.000123010,800,800
0.000123020,836,836
0.000123030,972,972
0.000123040,832,832
0.000123050,752,752
0.000123060,764,764
0.000123070,1076,1076
0.000123080,1056,1056
0.000123090,884,884
0.000123100,916,916
0.000123110,820,820
0.000123120,1064,1064
0.000123130,468,468
0.000123140,760,760
0.000123150,872,872
0.000123160,712,712
0.000123170,884,884
0.000123180,936,936
0.000123190,908,908
0.000123200,860,860
0.000123210,600,600
0.000123220,1200,1200
0.000123230,892,892
0.000123240,944,944
0.000123250,1092,1092
0.000123260,796,796
0.000123270,1004,1004
0.000123280,1164,1164
0.000123290,916,916
0.000123300,780,780
0.000123310,1120,1120
0.000123320,572,572
0.000123330,916,916
0.000123340,860,860
0.000123350,624,624
0.000123360,916,916
0.000123370,936,936
0.000123380,768,768
0.000123390,900,900
0.000123400,788,788
0.000123410,1164,1164
0.000123420,912,912
0.000123430,1340,1340
0.000123440,752,752
0.000123450,412,412
0.000123460,1064,1064
0.000123470,900,900
0.000123480,888,888
0.000123490,1156,1156
0.000123500,900,900
0.000123510,816,816
0.000123520,880,880
0.000123530,900,900
0.000123540,892,892
0.000123550,768,768
0.000123560,672,672
0.000123570,952,952
0.000123580,920,920
0.000123590,1176,1176
0.000123600,884,884
0.000123610,1124,1124
0.000123620,1264,1264
0.000123630,936,936
0.000123640,1012,1012
0.000123650,804,804
0.000123660,712,712
0.000123670,688,688
0.000123680,1140,1140
0.000123690,788,788
0.000123700,508,508
0.000123710,824,824
0.000123720,752,752
0.000123730,720,720
0.000123740,1088,1088
0.000123750,984,984
0.000123760,1048,1048
0.000123770,736,736
0.000123780,864,864
0.000123790,988,988
0.000123800,912,912
0.000123810,484,484
0.000123820,712,712
0.000123830,972,972
0.000123840,832,832
0.000123850,788,788
0.000123860,932,932
0.000123870,836,836
0.000123880,924,924
0.000123890,788,788
0.000123900,844,844
0.000123910,1192,1192
0.000123920,440,440
0.000123930,1052,1052
0.000123940,1052,1052
0.000123950,1276,1276
0.000123960,1024,1024
0.000123970,844,844
0.000123980,908,908
0.000123990,732,732
0.000124000,1308,1308
0.000124010,1048,1048
0.000124020,868,868
0.000124030,924,924
0.000124040,960,960
0.000124050,668,668
0.000124060,1188,1188
0.000124070,776,776
0.000124080,760,760
0.000124090,692,692
0.000124100,996,996
0.000124110,928,928
0.000124120,936,936
0.000124130,668,668
0.000124140,1156,1156
0.000124150,848,848
0.000124160,1076,1076
0.000124170,772,772
0.000124180,744,744
0.000124190,704,704
0.000124200,984,984
0.000124210,1044,1044
0.000124220,772,772
0.000124230,760,760
0.000124240,816,816
0.000124250,1056,1056
0.000124260,1060,1060
0.000124270,912,912
0.000124280,872,872
0.000124290,532,532
0.000124300,940,940
0.000124310,872,872
0.000124320,968,968
0.000124330,984,984
0.000124340,880,880
0.000124350,824,824
0.000124360,800,800
0.000124370,628,628
0.000124380,812,812
0.000124390,1004,1004
0.000124400,904,904
0.000124410,700,700
